id,name,instructions,prep_time,cook_time,complexity,cuisine_type,meal_type,calories,protein,carbs,fats,is_vegetarian,is_vegan,is_gluten_free,is_dairy_free,diabetes_friendly,hypertension_friendly,heart_healthy,low_fodmap,renal_friendly,glycemic_impact,dash_diet_score,anti_inflammatory_score,omega3_content,fiber_content,prep_difficulty,equipment_required,batch_cook_friendly,meal_prep_time,cost_rating,ingredient_accessibility,flavor_profile,texture_profile,optimal_serving_times,seasonality,satiety_index,palatability_score,keto_compatible,paleo_compatible,vegan_compatible,energy_density,meal_completeness,estimated_cost,serving_temperature
590,Recipe_590_Mexican_snack,Instructions for recipe 590,53,106,Advanced,Mexican,snack,1067.9,38.7,143.4,64.1,1,0,0,0,1,0,0,0,0,71.0,1.6,9.8,0.8,3.7,Advanced,Professional,1,34,$$$,Rare,Sweet,Creamy,Anytime,Summer,6.3,2.0,1,0,1,High,Side Dish,12.81,Hot
591,Recipe_591_Mexican_breakfast,Instructions for recipe 591,13,26,Basic,Mexican,breakfast,219.7,11.5,27.1,5.1,0,0,0,0,1,1,1,0,1,6.0,4.8,7.3,0.5,1.7,Advanced,Professional,0,86,$,Specialty,Savory,Crunchy,Evening,Fall,0.4,7.7,1,0,1,Low,Complete Meal,11.56,Room Temp
592,Recipe_592_Indian_snack,Instructions for recipe 592,23,52,Intermediate,Indian,snack,617.2,35.2,47.4,43.2,0,0,0,0,1,0,0,0,0,46.2,0.8,7.4,1.9,7.0,Intermediate,Basic,0,58,$$$,Common,Sweet,Crispy,Morning,Spring,1.3,7.0,0,1,0,High,Complete Meal,18.12,Cold
593,Recipe_593_Indian_dinner,Instructions for recipe 593,27,28,Intermediate,Indian,dinner,578.8,24.5,83.9,26.0,0,0,0,0,1,1,1,0,1,67.4,4.1,1.1,3.8,14.1,Intermediate,Professional,0,106,$,Common,Savory,Soft,Morning,Winter,7.3,0.5,0,1,0,High,Snack,18.13,Cold
594,Recipe_594_Mediterranean_breakfast,Instructions for recipe 594,14,28,Basic,Mediterranean,breakfast,630.3,19.4,65.8,27.1,0,0,0,0,1,1,1,0,1,19.5,8.1,3.7,0.5,12.4,Beginner,Basic,0,89,$$$,Common,Bitter,Chewy,Evening,Fall,4.7,0.5,0,0,0,Low,Snack,2.09,Room Temp
595,Recipe_595_Mexican_dinner,Instructions for recipe 595,73,112,Advanced,Mexican,dinner,1144.9,36.5,153.2,43.3,0,0,0,0,0,1,0,1,1,37.5,8.2,7.8,3.2,10.2,Beginner,Specialized,0,32,$$,Common,Umami,Crunchy,Afternoon,Summer,6.3,3.4,0,0,0,Medium,Complete Meal,3.5,Cold
596,Recipe_596_Mexican_dinner,Instructions for recipe 596,32,51,Intermediate,Mexican,dinner,694.1,30.6,23.4,51.0,1,0,0,0,0,1,1,1,1,27.6,5.8,5.9,0.1,3.1,Intermediate,Specialized,0,61,$,Common,Bitter,Crunchy,Evening,Summer,1.2,8.3,1,1,0,Low,Side Dish,14.32,Room Temp
597,Recipe_597_Western_breakfast,Instructions for recipe 597,35,64,Advanced,Western,breakfast,757.9,50.4,60.0,44.2,1,0,0,0,0,0,1,0,0,23.0,4.7,9.3,3.0,3.2,Advanced,Professional,1,72,$$,Common,Bitter,Soft,Afternoon,Summer,1.4,6.6,0,0,1,Medium,Snack,10.79,Hot
598,Recipe_598_Mediterranean_breakfast,Instructions for recipe 598,38,68,Advanced,Mediterranean,breakfast,650.1,18.6,132.6,30.3,1,1,0,0,0,0,0,0,0,42.6,5.2,3.6,1.7,0.3,Beginner,Professional,1,33,$$$,Rare,Spicy,Creamy,Anytime,Spring,8.7,9.5,0,0,0,Medium,Complete Meal,9.35,Hot
599,Recipe_599_Indian_snack,Instructions for recipe 599,61,104,Advanced,Indian,snack,888.0,32.1,184.9,24.8,0,0,0,0,1,1,0,0,0,45.4,9.3,7.6,2.7,0.2,Advanced,Basic,1,16,$$,Common,Bitter,Creamy,Morning,Spring,8.1,10.0,0,0,0,High,Side Dish,19.93,Cold
600,Recipe_600_Indian_breakfast,Instructions for recipe 600,31,95,Advanced,Indian,breakfast,579.1,21.6,107.2,15.5,1,0,0,0,0,0,1,0,0,69.4,2.3,3.2,0.5,2.9,Intermediate,Professional,1,29,$$$,Common,Bitter,Chewy,Afternoon,Winter,6.9,5.9,0,0,0,Low,Complete Meal,7.61,Room Temp
601,Recipe_601_Asian_breakfast,Instructions for recipe 601,11,30,Basic,Asian,breakfast,528.1,20.3,36.0,36.0,1,0,0,0,1,0,1,1,1,83.3,4.8,9.7,0.0,3.4,Advanced,Specialized,0,17,$$$,Common,Spicy,Crunchy,Anytime,Winter,2.9,6.3,1,0,0,Medium,Side Dish,3.77,Hot
602,Recipe_602_Asian_snack,Instructions for recipe 602,54,66,Advanced,Asian,snack,751.6,30.4,40.1,28.6,1,0,1,0,1,0,1,1,1,80.2,8.1,0.3,0.2,7.7,Advanced,Basic,1,37,$,Common,Savory,Creamy,Anytime,Summer,3.6,3.2,1,0,0,Medium,Complete Meal,7.48,Cold
603,Recipe_603_Mediterranean_breakfast,Instructions for recipe 603,34,34,Intermediate,Mediterranean,breakfast,422.1,12.5,33.2,32.6,0,0,0,1,0,0,0,1,0,69.5,9.3,0.2,4.3,2.3,Beginner,Specialized,0,101,$,Rare,Umami,Soft,Evening,Summer,5.6,6.5,0,1,0,High,Snack,17.84,Cold
604,Recipe_604_Western_snack,Instructions for recipe 604,49,61,Advanced,Western,snack,1261.0,96.2,124.1,71.8,0,0,0,0,0,1,1,0,1,3.4,1.4,5.1,2.7,3.1,Beginner,Specialized,0,116,$,Rare,Spicy,Creamy,Afternoon,Spring,6.6,4.2,0,1,0,Low,Side Dish,5.81,Cold
605,Recipe_605_Asian_lunch,Instructions for recipe 605,16,6,Basic,Asian,lunch,646.9,25.6,99.4,18.8,1,0,0,0,1,0,1,1,0,67.0,9.7,8.1,4.8,14.9,Beginner,Professional,0,55,$,Rare,Spicy,Soft,Afternoon,Winter,4.4,1.7,1,0,0,Medium,Side Dish,14.67,Cold
606,Recipe_606_Indian_dinner,Instructions for recipe 606,14,21,Basic,Indian,dinner,444.2,30.5,34.8,22.6,1,1,0,0,0,0,1,1,1,33.2,5.6,4.4,1.5,8.6,Beginner,Basic,1,109,$$,Rare,Spicy,Crispy,Morning,Fall,7.2,2.5,1,0,0,High,Side Dish,13.49,Hot
607,Recipe_607_Western_breakfast,Instructions for recipe 607,10,11,Basic,Western,breakfast,266.3,5.9,24.5,15.3,0,0,0,0,0,1,1,0,1,89.9,5.5,1.4,2.7,3.4,Beginner,Professional,0,46,$$,Specialty,Sweet,Crispy,Evening,Fall,5.8,0.3,0,1,0,Low,Complete Meal,15.31,Cold
608,Recipe_608_Mediterranean_dinner,Instructions for recipe 608,12,17,Basic,Mediterranean,dinner,195.9,5.2,17.6,10.7,0,0,0,0,1,0,1,1,1,67.9,4.4,3.9,4.3,7.5,Intermediate,Professional,0,83,$,Common,Savory,Soft,Anytime,Fall,5.0,0.9,0,0,0,Low,Side Dish,4.66,Room Temp
609,Recipe_609_Asian_lunch,Instructions for recipe 609,38,58,Intermediate,Asian,lunch,1295.1,68.6,80.3,77.2,0,0,0,0,0,1,0,1,0,9.6,2.8,9.0,0.1,12.6,Beginner,Professional,0,65,$$,Specialty,Spicy,Soft,Evening,Spring,9.6,1.3,0,0,1,Medium,Snack,6.22,Hot
610,Recipe_610_Asian_lunch,Instructions for recipe 610,47,58,Advanced,Asian,lunch,796.2,50.2,61.0,55.4,0,0,0,0,0,1,0,1,1,53.6,5.2,6.5,4.9,5.9,Advanced,Basic,0,89,$$$,Rare,Savory,Crunchy,Anytime,Summer,4.1,3.9,0,1,0,Medium,Snack,2.08,Cold
611,Recipe_611_Western_snack,Instructions for recipe 611,56,118,Advanced,Western,snack,1351.9,83.5,137.6,97.5,0,0,0,0,1,0,1,0,1,29.2,7.1,2.6,4.5,8.3,Intermediate,Professional,0,38,$$$,Rare,Bitter,Chewy,Evening,Fall,0.6,0.7,1,1,1,High,Side Dish,2.92,Hot
612,Recipe_612_Mediterranean_lunch,Instructions for recipe 612,39,49,Intermediate,Mediterranean,lunch,460.4,28.4,48.9,20.3,0,0,1,0,0,1,0,1,1,93.0,3.6,7.3,1.5,1.0,Intermediate,Professional,0,77,$,Specialty,Umami,Chewy,Morning,Fall,2.3,0.1,1,0,1,Low,Complete Meal,15.85,Hot
613,Recipe_613_Western_breakfast,Instructions for recipe 613,65,59,Advanced,Western,breakfast,813.7,28.8,81.5,35.4,0,0,0,0,1,1,1,1,0,16.2,1.0,2.5,3.5,4.4,Advanced,Basic,1,73,$$$,Common,Sweet,Soft,Afternoon,Winter,0.3,3.1,1,0,1,Medium,Complete Meal,9.91,Room Temp
614,Recipe_614_Western_snack,Instructions for recipe 614,13,24,Basic,Western,snack,50.0,1.3,3.7,3.7,1,0,0,0,0,0,1,1,1,43.2,1.2,6.8,1.7,5.9,Advanced,Specialized,0,11,$$$,Rare,Umami,Chewy,Afternoon,Fall,8.9,1.4,1,0,0,Low,Snack,12.03,Room Temp
615,Recipe_615_Western_breakfast,Instructions for recipe 615,15,25,Basic,Western,breakfast,122.1,2.4,13.3,3.9,0,0,0,0,0,0,1,0,1,52.8,5.8,2.3,2.9,3.7,Advanced,Basic,0,29,$,Specialty,Savory,Crispy,Anytime,All Season,5.8,6.6,0,1,1,Low,Snack,13.76,Hot
616,Recipe_616_Western_breakfast,Instructions for recipe 616,39,32,Intermediate,Western,breakfast,771.5,27.3,79.5,38.3,0,0,0,0,0,1,0,1,1,62.0,3.0,2.2,0.0,13.9,Intermediate,Specialized,1,39,$$,Common,Spicy,Crunchy,Afternoon,Fall,5.1,6.5,1,1,1,Medium,Snack,17.69,Room Temp
617,Recipe_617_Western_dinner,Instructions for recipe 617,19,53,Intermediate,Western,dinner,997.5,45.0,100.0,54.5,1,0,0,0,0,0,1,0,0,44.6,3.9,0.4,4.2,4.9,Intermediate,Professional,1,18,$,Common,Umami,Crunchy,Anytime,All Season,1.0,8.0,0,0,1,Medium,Side Dish,13.11,Room Temp
618,Recipe_618_Indian_breakfast,Instructions for recipe 618,52,90,Advanced,Indian,breakfast,1381.6,69.7,172.2,51.7,0,0,0,0,0,1,1,0,0,57.5,8.6,7.1,1.9,13.2,Intermediate,Specialized,0,103,$,Common,Sweet,Crispy,Evening,Winter,8.9,0.3,0,1,1,High,Side Dish,10.42,Cold
619,Recipe_619_Asian_lunch,Instructions for recipe 619,16,44,Intermediate,Asian,lunch,1254.9,92.7,78.3,88.6,1,0,0,0,0,0,1,0,1,21.3,5.1,6.2,0.5,9.3,Intermediate,Specialized,1,24,$$,Rare,Sweet,Creamy,Morning,Fall,8.7,1.1,1,0,0,Medium,Side Dish,2.08,Cold
620,Recipe_620_Mexican_snack,Instructions for recipe 620,68,120,Advanced,Mexican,snack,449.3,13.9,77.2,18.4,0,0,0,0,0,1,1,1,0,21.3,7.4,9.7,2.2,7.0,Advanced,Specialized,1,36,$$,Rare,Umami,Chewy,Anytime,Fall,8.8,0.1,0,0,0,Medium,Complete Meal,14.55,Cold
621,Recipe_621_Mediterranean_snack,Instructions for recipe 621,49,49,Advanced,Mediterranean,snack,953.6,61.3,87.3,48.0,0,0,0,0,1,0,1,1,0,43.5,6.1,0.2,5.0,8.6,Beginner,Professional,1,31,$$,Common,Spicy,Soft,Evening,Winter,0.3,6.3,0,0,0,High,Snack,18.11,Cold
622,Recipe_622_Asian_dinner,Instructions for recipe 622,56,75,Advanced,Asian,dinner,1084.0,48.3,119.3,47.7,0,0,0,0,1,0,0,0,0,79.1,6.1,3.1,2.9,3.0,Advanced,Professional,1,6,$$$,Common,Bitter,Chewy,Afternoon,Summer,6.5,0.7,1,1,0,Medium,Snack,18.47,Hot
623,Recipe_623_Mediterranean_breakfast,Instructions for recipe 623,79,104,Advanced,Mediterranean,breakfast,684.0,31.0,114.8,31.9,1,0,0,0,0,0,1,1,1,92.3,3.3,9.2,0.5,2.2,Intermediate,Basic,1,31,$$$,Common,Sweet,Crunchy,Evening,Summer,3.0,1.3,1,1,1,High,Snack,11.94,Room Temp
624,Recipe_624_Asian_breakfast,Instructions for recipe 624,9,11,Basic,Asian,breakfast,372.5,12.8,52.9,15.7,1,0,0,0,0,0,0,1,1,90.0,0.4,4.5,4.7,7.0,Intermediate,Basic,1,19,$,Rare,Sweet,Crispy,Morning,Summer,2.8,0.4,0,0,1,Low,Side Dish,3.99,Hot
625,Recipe_625_Mexican_lunch,Instructions for recipe 625,80,93,Advanced,Mexican,lunch,892.9,44.6,111.8,36.6,0,0,0,0,0,0,1,1,0,76.4,2.1,7.4,4.4,5.5,Beginner,Professional,0,119,$,Common,Spicy,Chewy,Evening,Spring,4.8,0.8,0,0,0,High,Snack,19.14,Cold
626,Recipe_626_Indian_lunch,Instructions for recipe 626,34,29,Intermediate,Indian,lunch,872.9,35.1,61.3,53.0,1,0,0,0,1,0,0,0,1,3.7,8.4,2.5,0.2,11.4,Intermediate,Specialized,1,119,$$$,Common,Savory,Crunchy,Afternoon,All Season,8.4,1.3,1,0,0,Low,Side Dish,12.97,Cold
627,Recipe_627_Western_snack,Instructions for recipe 627,44,77,Advanced,Western,snack,292.9,6.0,36.7,10.1,1,0,0,0,0,1,1,0,0,87.5,2.4,4.5,2.1,2.2,Advanced,Specialized,0,105,$$$,Common,Bitter,Chewy,Morning,Summer,1.1,6.7,0,1,0,Medium,Complete Meal,11.33,Hot
628,Recipe_628_Indian_lunch,Instructions for recipe 628,10,22,Basic,Indian,lunch,52.3,2.2,16.4,1.4,1,1,0,0,1,1,1,1,0,87.7,5.2,2.7,2.2,4.0,Intermediate,Professional,1,83,$$,Common,Umami,Creamy,Afternoon,All Season,5.8,2.4,0,1,1,High,Snack,13.94,Hot
629,Recipe_629_Mediterranean_dinner,Instructions for recipe 629,16,5,Basic,Mediterranean,dinner,272.9,7.9,35.9,11.6,0,0,0,0,0,0,1,1,1,19.3,2.5,6.0,4.4,4.9,Beginner,Professional,1,100,$$,Specialty,Savory,Creamy,Evening,All Season,6.7,9.6,0,0,1,High,Snack,12.41,Hot
630,Recipe_630_Mediterranean_lunch,Instructions for recipe 630,20,28,Intermediate,Mediterranean,lunch,785.2,40.3,112.3,32.6,1,0,0,0,0,0,1,1,0,36.1,9.4,5.3,3.0,10.0,Advanced,Specialized,1,40,$$$,Rare,Bitter,Creamy,Anytime,Spring,8.4,0.6,0,0,0,Medium,Complete Meal,2.46,Room Temp
631,Recipe_631_Mexican_snack,Instructions for recipe 631,40,21,Intermediate,Mexican,snack,523.1,12.5,78.7,21.8,1,0,0,0,1,1,0,1,1,39.6,5.8,9.3,0.3,13.4,Intermediate,Basic,1,8,$,Rare,Sweet,Soft,Evening,Spring,8.6,4.9,0,1,1,Low,Side Dish,17.29,Cold
632,Recipe_632_Mediterranean_lunch,Instructions for recipe 632,17,12,Basic,Mediterranean,lunch,238.4,12.1,14.4,11.7,0,0,0,0,0,0,0,1,1,72.9,2.4,3.8,0.9,8.1,Advanced,Specialized,1,80,$$$,Common,Spicy,Crunchy,Anytime,All Season,2.0,2.4,0,1,0,Low,Side Dish,18.6,Room Temp
633,Recipe_633_Western_breakfast,Instructions for recipe 633,50,71,Advanced,Western,breakfast,1824.8,143.7,88.1,114.7,0,0,0,0,1,0,1,0,0,31.4,2.2,2.1,2.4,1.4,Beginner,Specialized,1,79,$,Specialty,Spicy,Creamy,Afternoon,Summer,9.1,4.7,0,0,0,High,Side Dish,14.24,Cold
634,Recipe_634_Indian_breakfast,Instructions for recipe 634,85,66,Advanced,Indian,breakfast,488.2,19.4,36.8,33.5,0,0,0,0,1,0,1,1,0,75.2,6.9,7.7,3.5,15.0,Beginner,Specialized,1,107,$$,Specialty,Bitter,Crunchy,Afternoon,Spring,4.8,9.2,1,0,1,Low,Snack,16.95,Cold
635,Recipe_635_Mexican_breakfast,Instructions for recipe 635,89,50,Advanced,Mexican,breakfast,781.5,79.8,66.6,38.0,0,0,0,0,0,0,1,1,1,31.3,2.4,5.7,4.3,10.5,Beginner,Specialized,1,102,$$$,Specialty,Bitter,Chewy,Morning,All Season,6.4,0.5,1,0,0,High,Snack,3.12,Room Temp
636,Recipe_636_Mediterranean_snack,Instructions for recipe 636,11,27,Basic,Mediterranean,snack,739.9,42.5,57.7,22.7,0,0,0,0,0,1,0,1,0,59.7,5.0,7.4,4.8,2.3,Beginner,Specialized,0,33,$$,Specialty,Sweet,Crispy,Morning,Winter,0.8,4.4,0,0,0,Medium,Snack,7.58,Cold
637,Recipe_637_Western_dinner,Instructions for recipe 637,10,16,Basic,Western,dinner,384.8,21.8,27.8,22.8,0,0,0,0,1,1,0,1,1,90.5,6.1,0.8,0.7,8.1,Beginner,Professional,0,35,$$,Common,Bitter,Crunchy,Morning,All Season,1.6,4.8,0,0,0,Low,Side Dish,4.6,Hot
638,Recipe_638_Mediterranean_breakfast,Instructions for recipe 638,39,35,Intermediate,Mediterranean,breakfast,426.0,12.9,43.6,31.7,1,0,0,0,1,0,1,0,1,26.3,5.1,3.5,1.7,14.8,Advanced,Specialized,1,87,$$,Common,Umami,Creamy,Anytime,All Season,8.3,7.1,0,1,1,High,Snack,16.1,Cold
639,Recipe_639_Mexican_lunch,Instructions for recipe 639,19,29,Basic,Mexican,lunch,125.8,3.1,3.5,13.6,0,0,0,0,1,1,0,0,0,80.0,9.8,3.6,2.2,3.1,Beginner,Professional,0,64,$,Common,Savory,Creamy,Afternoon,Winter,3.7,6.2,1,0,0,Low,Complete Meal,13.97,Hot
640,Recipe_640_Mediterranean_dinner,Instructions for recipe 640,31,51,Intermediate,Mediterranean,dinner,732.6,29.2,74.0,44.5,0,0,0,0,0,0,0,0,1,84.9,5.0,1.8,3.2,10.8,Advanced,Professional,1,52,$$$,Common,Savory,Crispy,Evening,Winter,4.5,8.6,0,1,0,Medium,Complete Meal,14.51,Room Temp
641,Recipe_641_Mediterranean_breakfast,Instructions for recipe 641,15,57,Intermediate,Mediterranean,breakfast,390.8,25.4,35.9,24.2,0,0,0,1,0,1,0,1,0,53.7,8.9,0.1,2.4,1.6,Advanced,Specialized,1,96,$$,Rare,Sweet,Soft,Afternoon,Summer,5.0,6.9,1,1,0,Low,Complete Meal,15.55,Cold
642,Recipe_642_Mexican_dinner,Instructions for recipe 642,8,25,Basic,Mexican,dinner,461.4,29.2,39.7,31.0,0,0,1,0,0,0,0,0,0,13.9,2.3,3.2,1.6,4.4,Advanced,Basic,0,115,$$$,Rare,Umami,Crispy,Afternoon,Winter,6.9,6.8,0,1,0,Low,Side Dish,17.88,Hot
643,Recipe_643_Mexican_snack,Instructions for recipe 643,7,5,Basic,Mexican,snack,575.4,23.3,57.5,22.1,0,0,0,0,1,1,0,0,1,78.9,0.8,6.9,1.0,10.9,Beginner,Basic,1,91,$,Specialty,Spicy,Creamy,Morning,All Season,9.2,4.6,0,1,1,Low,Complete Meal,7.11,Hot
644,Recipe_644_Mexican_breakfast,Instructions for recipe 644,33,70,Advanced,Mexican,breakfast,711.3,42.0,63.3,44.3,0,0,1,0,0,1,1,1,0,9.3,8.7,1.3,3.1,6.4,Advanced,Professional,0,62,$$,Rare,Umami,Chewy,Afternoon,All Season,1.6,0.5,1,1,0,High,Complete Meal,13.18,Room Temp
645,Recipe_645_Mediterranean_dinner,Instructions for recipe 645,51,117,Advanced,Mediterranean,dinner,619.6,23.8,86.7,35.1,1,0,0,0,0,0,0,1,1,47.4,7.5,6.0,1.4,1.0,Intermediate,Basic,0,87,$,Specialty,Spicy,Chewy,Morning,Fall,7.9,7.0,1,1,1,Low,Complete Meal,13.54,Hot
646,Recipe_646_Mexican_dinner,Instructions for recipe 646,86,105,Advanced,Mexican,dinner,1185.7,53.5,110.8,58.2,0,0,0,0,0,1,0,1,1,16.5,0.4,5.2,4.8,2.6,Beginner,Professional,1,20,$$$,Specialty,Umami,Chewy,Morning,Fall,4.5,4.5,0,0,0,Medium,Complete Meal,7.95,Hot
647,Recipe_647_Western_lunch,Instructions for recipe 647,18,11,Basic,Western,lunch,663.9,42.8,53.9,19.8,0,0,0,0,0,0,0,1,1,37.5,5.6,6.8,1.7,12.4,Advanced,Specialized,1,23,$$$,Specialty,Bitter,Crispy,Evening,Spring,4.8,5.7,0,1,1,Low,Complete Meal,19.41,Hot
648,Recipe_648_Mexican_breakfast,Instructions for recipe 648,10,6,Basic,Mexican,breakfast,202.4,7.5,25.1,7.4,0,0,0,0,1,1,0,0,1,6.0,6.9,4.8,2.2,6.1,Advanced,Specialized,0,114,$,Common,Bitter,Crispy,Anytime,Summer,2.2,1.7,0,1,1,High,Complete Meal,15.76,Hot
649,Recipe_649_Mediterranean_dinner,Instructions for recipe 649,17,41,Intermediate,Mediterranean,dinner,436.4,26.6,61.5,14.6,1,0,0,0,1,1,1,0,0,85.0,5.8,9.4,2.6,9.4,Intermediate,Basic,0,108,$,Common,Bitter,Chewy,Evening,Winter,6.4,1.7,0,1,0,High,Side Dish,3.79,Cold
650,Recipe_650_Western_snack,Instructions for recipe 650,47,112,Advanced,Western,snack,646.1,28.6,71.1,47.3,0,0,0,0,0,1,0,1,0,9.9,1.2,3.0,2.1,5.7,Beginner,Specialized,0,59,$,Common,Savory,Soft,Anytime,All Season,5.7,6.8,1,1,1,Medium,Snack,5.13,Cold
651,Recipe_651_Western_breakfast,Instructions for recipe 651,15,13,Basic,Western,breakfast,412.0,25.5,45.0,19.4,1,0,0,0,0,1,1,0,0,99.2,2.4,7.9,0.7,10.8,Advanced,Professional,1,99,$$,Rare,Umami,Crunchy,Morning,Summer,6.3,6.2,1,0,1,High,Complete Meal,18.22,Hot
652,Recipe_652_Western_snack,Instructions for recipe 652,6,28,Basic,Western,snack,672.2,27.1,42.0,58.1,1,0,0,0,0,1,0,0,1,85.6,1.8,9.8,3.1,9.0,Intermediate,Professional,0,84,$,Common,Sweet,Crispy,Evening,Winter,8.6,8.2,1,0,1,High,Snack,4.98,Room Temp
653,Recipe_653_Indian_breakfast,Instructions for recipe 653,6,12,Basic,Indian,breakfast,708.6,50.1,35.7,57.4,0,0,0,0,1,1,0,0,0,7.7,2.9,8.6,1.7,4.8,Intermediate,Basic,0,11,$$$,Rare,Bitter,Soft,Evening,All Season,7.1,3.3,0,1,1,Medium,Side Dish,9.32,Room Temp
654,Recipe_654_Mexican_lunch,Instructions for recipe 654,35,53,Intermediate,Mexican,lunch,599.0,29.4,98.3,14.3,0,0,0,0,1,0,1,0,0,46.7,6.9,5.6,3.9,12.1,Advanced,Basic,1,100,$,Common,Spicy,Crispy,Morning,All Season,8.2,8.5,0,0,0,Low,Side Dish,9.14,Cold
655,Recipe_655_Indian_snack,Instructions for recipe 655,18,14,Basic,Indian,snack,433.0,17.9,82.7,13.8,1,1,0,0,1,0,0,1,0,80.9,9.3,1.2,0.1,8.0,Advanced,Basic,1,70,$$$,Rare,Spicy,Chewy,Anytime,All Season,1.8,1.8,0,0,0,High,Snack,19.93,Cold
656,Recipe_656_Western_snack,Instructions for recipe 656,12,17,Basic,Western,snack,74.2,4.4,22.9,1.1,0,0,0,0,0,0,0,1,0,74.8,5.9,0.8,4.7,4.4,Beginner,Basic,0,105,$$,Common,Spicy,Chewy,Anytime,Fall,8.2,0.1,0,1,1,Medium,Complete Meal,17.12,Cold
657,Recipe_657_Mexican_breakfast,Instructions for recipe 657,18,27,Basic,Mexican,breakfast,602.4,25.9,94.2,25.7,1,0,0,0,0,1,0,1,1,49.0,3.0,2.9,0.3,3.1,Beginner,Professional,1,80,$$$,Specialty,Spicy,Crispy,Morning,Spring,9.2,1.1,1,0,1,Low,Snack,3.17,Room Temp
658,Recipe_658_Indian_lunch,Instructions for recipe 658,23,46,Intermediate,Indian,lunch,832.8,64.2,36.1,55.5,0,0,0,1,0,1,0,1,1,3.9,4.9,8.5,0.3,5.2,Advanced,Basic,1,15,$,Common,Sweet,Crispy,Morning,Fall,3.0,5.2,0,1,1,High,Complete Meal,8.66,Room Temp
659,Recipe_659_Mexican_lunch,Instructions for recipe 659,83,47,Advanced,Mexican,lunch,432.0,12.1,68.9,20.1,0,0,0,0,1,0,0,0,0,64.9,9.3,2.8,2.1,15.0,Beginner,Basic,1,105,$,Specialty,Bitter,Soft,Afternoon,Fall,4.7,9.4,0,0,1,Low,Side Dish,2.67,Hot
660,Recipe_660_Indian_lunch,Instructions for recipe 660,15,9,Basic,Indian,lunch,463.8,31.6,64.2,16.2,1,0,0,0,1,1,0,0,1,57.0,9.8,4.9,1.1,10.4,Intermediate,Basic,0,53,$$,Common,Bitter,Crispy,Afternoon,All Season,0.6,7.5,0,1,1,Low,Snack,10.88,Cold
661,Recipe_661_Mexican_lunch,Instructions for recipe 661,56,45,Advanced,Mexican,lunch,1155.5,55.7,132.9,47.0,1,1,0,0,0,1,1,1,1,55.0,1.8,7.0,4.2,3.4,Intermediate,Basic,0,64,$,Specialty,Umami,Soft,Afternoon,Spring,4.7,2.8,0,1,1,Medium,Complete Meal,19.83,Cold
662,Recipe_662_Asian_dinner,Instructions for recipe 662,15,21,Basic,Asian,dinner,440.0,17.7,32.6,27.9,0,0,0,0,1,1,0,1,0,70.2,7.2,7.7,3.1,0.9,Intermediate,Basic,1,67,$$$,Specialty,Savory,Soft,Anytime,Summer,0.7,5.5,1,0,1,High,Side Dish,17.16,Cold
663,Recipe_663_Indian_snack,Instructions for recipe 663,32,80,Advanced,Indian,snack,678.0,25.4,106.6,26.8,0,0,0,0,0,1,0,0,1,35.3,7.4,1.6,3.4,1.6,Intermediate,Professional,1,30,$$$,Specialty,Sweet,Crispy,Afternoon,Spring,4.8,4.6,0,1,0,High,Side Dish,9.15,Room Temp
664,Recipe_664_Mexican_breakfast,Instructions for recipe 664,7,18,Basic,Mexican,breakfast,1181.8,106.8,42.4,78.0,0,0,0,0,1,1,1,1,0,14.2,7.0,5.9,1.6,2.5,Advanced,Specialized,0,92,$$,Common,Sweet,Crunchy,Morning,All Season,4.7,6.9,1,0,0,High,Side Dish,12.72,Room Temp
665,Recipe_665_Indian_breakfast,Instructions for recipe 665,66,55,Advanced,Indian,breakfast,694.0,28.2,93.9,20.0,0,0,0,0,1,1,1,0,1,54.8,2.5,9.9,0.8,14.6,Intermediate,Professional,0,8,$,Rare,Savory,Chewy,Evening,Spring,2.0,7.4,0,1,0,Medium,Snack,18.1,Room Temp
666,Recipe_666_Western_lunch,Instructions for recipe 666,6,10,Basic,Western,lunch,807.1,34.9,86.7,33.4,0,0,0,1,1,0,1,1,1,57.5,3.8,2.9,0.3,7.5,Beginner,Professional,1,23,$$$,Common,Savory,Creamy,Afternoon,Fall,8.7,7.7,1,1,0,High,Snack,19.47,Hot
667,Recipe_667_Mexican_breakfast,Instructions for recipe 667,16,19,Basic,Mexican,breakfast,266.8,8.4,8.6,22.8,0,0,0,0,1,1,0,1,0,40.7,6.9,6.6,0.8,5.9,Beginner,Specialized,1,70,$$,Specialty,Umami,Chewy,Evening,Spring,6.2,9.3,1,1,0,Medium,Complete Meal,4.66,Room Temp
668,Recipe_668_Asian_breakfast,Instructions for recipe 668,18,25,Basic,Asian,breakfast,951.2,47.0,86.4,33.4,0,0,0,0,0,0,1,0,0,88.0,1.4,9.8,0.4,5.8,Beginner,Professional,1,43,$,Specialty,Savory,Creamy,Evening,Spring,5.6,7.3,0,1,0,Low,Side Dish,12.37,Cold
669,Recipe_669_Asian_dinner,Instructions for recipe 669,75,57,Advanced,Asian,dinner,834.3,39.9,94.8,66.9,0,0,0,0,0,1,1,1,0,26.9,8.2,1.5,4.6,1.3,Beginner,Professional,0,98,$$$,Specialty,Savory,Crispy,Anytime,Spring,0.8,4.4,1,0,0,High,Side Dish,4.07,Cold
